name,mult,charge,chi,orig_name,orig_chi,orig_smi
C5H7O(42),2,0,"AMChI=1/C5H7O/c1-2-4-5-6-3-1/h1-3H,4-5H2",C5H7O(42),"InChI=1S/C5H7O/c1-2-4-6-5-3-1/h1-2,4H,3,5H2",O1CCC=C[CH]1
S(114)r0,2,0,"AMChI=1/C5H7O3/c6-4-1-2-3-5(4)8-7/h1,5,7H,2-3H2/t5-/m0/s1",S(114),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h2,5,7H,1,3H2",OOC1CC[CH]C1=O
S(114)r1,2,0,"AMChI=1/C5H7O3/c6-4-1-2-3-5(4)8-7/h1,5,7H,2-3H2/t5-/m1/s1",S(114),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h2,5,7H,1,3H2",OOC1CC[CH]C1=O
S(113)r0,2,0,"AMChI=1/C5H7O3/c6-4-2-1-3-5(4)8-7/h1,5,7H,2-3H2/t5-/m0/s1",S(113),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h1,5,7H,2-3H2",OOC1C[CH]CC1=O
S(113)r1,2,0,"AMChI=1/C5H7O3/c6-4-2-1-3-5(4)8-7/h1,5,7H,2-3H2/t5-/m1/s1",S(113),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h1,5,7H,2-3H2",OOC1C[CH]CC1=O
C#C(150),1,0,AMChI=1/C2H2/c1-2/h1-2H,C#C(150),InChI=1S/C2H2/c1-2/h1-2H,C#C
C3H5O(151),2,0,"AMChI=1/C3H5O/c1-3-2-4/h2H,1,3H2",C3H5O(151),"InChI=1S/C3H5O/c1-2-3-4/h3H,1-2H2",O=CC[CH2]
C5H8O(156),1,0,"AMChI=1/C5H8O/c1-2-4-5-3-6/h2-3H,1,4-5H2",C5H8O(156),"InChI=1S/C5H8O/c1-2-3-4-5-6/h2,5H,1,3-4H2",O=CCCC=C
S(183)r0,2,0,"AMChI=1/C5H7O3/c1-2-4-5(3-6)8-7/h2-3,5H,1,4H2/t5-/m0/s1",S(183),"InChI=1S/C5H7O3/c1-2-3-5(4-6)8-7/h2,4-5H,1,3H2",O=CC(O[O])CC=C
S(183)r1,2,0,"AMChI=1/C5H7O3/c1-2-4-5(3-6)8-7/h2-3,5H,1,4H2/t5-/m1/s1",S(183),"InChI=1S/C5H7O3/c1-2-3-5(4-6)8-7/h2,4-5H,1,3H2",O=CC(O[O])CC=C
C5H7O(145),2,0,"AMChI=1/C5H7O/c1-2-4-5-3-6/h1,3,6H,4-5H2",C5H7O(145),"InChI=1S/C5H7O/c1-2-3-4-5-6/h1,5-6H,3-4H2",O[CH]CCC#C
S(234)z,1,0,"AMChI=1/C5H8O3/c6-3-1-2-4-5-8-7/h1-3,7H,4-5H2/b2-1-",S(234),"InChI=1S/C5H8O3/c6-4-2-1-3-5-8-7/h1-2,4,7H,3,5H2",OOCCC=CC=O
S(234)e,1,0,"AMChI=1/C5H8O3/c6-3-1-2-4-5-8-7/h1-3,7H,4-5H2/b2-1+",S(234),"InChI=1S/C5H8O3/c6-4-2-1-3-5-8-7/h1-2,4,7H,3,5H2",OOCCC=CC=O
OO(219),1,0,AMChI=1/H2O2/c1-2/h1-2H,OO(219),InChI=1S/H2O2/c1-2/h1-2H,OO
S(115)r0,1,0,"AMChI=1/C5H8O3/c6-4-2-1-3-5(4)8-7/h5,7H,1-3H2/t5-/m0/s1",S(115),"InChI=1S/C5H8O3/c6-4-2-1-3-5(4)8-7/h5,7H,1-3H2",OOC1CCCC1=O
S(115)r1,1,0,"AMChI=1/C5H8O3/c6-4-2-1-3-5(4)8-7/h5,7H,1-3H2/t5-/m1/s1",S(115),"InChI=1S/C5H8O3/c6-4-2-1-3-5(4)8-7/h5,7H,1-3H2",OOC1CCCC1=O
C5H8O3(64)rrs,1,0,"AMChI=1/C5H8O3/c6-8-3-1-4-5(7-4)2-3/h3-6H,1-2H2/t3-,4-,5+",C5H8O3(64),"InChI=1S/C5H8O3/c6-8-3-1-4-5(2-3)7-4/h3-6H,1-2H2",OOC1CC2OC2C1
C5H8O3(64)srs,1,0,"AMChI=1/C5H8O3/c6-8-3-1-4-5(7-4)2-3/h3-6H,1-2H2/t3+,4-,5+",C5H8O3(64),"InChI=1S/C5H8O3/c6-8-3-1-4-5(2-3)7-4/h3-6H,1-2H2",OOC1CC2OC2C1
C5H7O(116)r0,2,0,"AMChI=1/C5H7O/c1-4-5-2-3-6-5/h2-3,5H,1,4H2/t5-/m0/s1",C5H7O(116),"InChI=1S/C5H7O/c1-2-5-3-4-6-5/h3-5H,1-2H2",[CH2]CC1OC=C1
C5H7O(116)r1,2,0,"AMChI=1/C5H7O/c1-4-5-2-3-6-5/h2-3,5H,1,4H2/t5-/m1/s1",C5H7O(116),"InChI=1S/C5H7O/c1-2-5-3-4-6-5/h3-5H,1-2H2",[CH2]CC1OC=C1
S(197)z,2,0,"AMChI=1/C5H7O3/c1-2-7-4-3-5-8-6/h2-4H,1,5H2/b4-3-",S(197),"InChI=1S/C5H7O3/c1-2-7-4-3-5-8-6/h2-4H,1,5H2",[O]OCC=COC=C
S(197)e,2,0,"AMChI=1/C5H7O3/c1-2-7-4-3-5-8-6/h2-4H,1,5H2/b4-3+",S(197),"InChI=1S/C5H7O3/c1-2-7-4-3-5-8-6/h2-4H,1,5H2",[O]OCC=COC=C
S(196)r0,2,0,"AMChI=1/C5H7O3/c1-3-5(8-6)7-4-2/h3-5H,1-2H2/t5-/m0/s1",S(196),"InChI=1S/C5H7O3/c1-3-5(8-6)7-4-2/h3-5H,1-2H2",[O]OC(OC=C)C=C
S(196)r1,2,0,"AMChI=1/C5H7O3/c1-3-5(8-6)7-4-2/h3-5H,1-2H2/t5-/m1/s1",S(196),"InChI=1S/C5H7O3/c1-3-5(8-6)7-4-2/h3-5H,1-2H2",[O]OC(OC=C)C=C
HO(46),2,0,AMChI=1/HO/h1H,HO(46),InChI=1S/HO/h1H,[OH]
C5H6O2(50)rs0,1,0,"AMChI=1/C5H6O2/c6-3-1-2-4-5(3)7-4/h4-5H,1-2H2/t4-,5+/m0/s1",C5H6O2(50),"InChI=1S/C5H6O2/c6-3-1-2-4-5(3)7-4/h4-5H,1-2H2",O=C1C2OC2CC1
C5H6O2(50)rs1,1,0,"AMChI=1/C5H6O2/c6-3-1-2-4-5(3)7-4/h4-5H,1-2H2/t4-,5+/m1/s1",C5H6O2(50),"InChI=1S/C5H6O2/c6-3-1-2-4-5(3)7-4/h4-5H,1-2H2",O=C1C2OC2CC1
C5H7O(161)z,2,0,"AMChI=1/C5H7O/c6-2-1-5-3-4-5/h1-2,6H,3-4H2/b2-1-",C5H7O(161),"InChI=1S/C5H7O/c6-4-3-5-1-2-5/h3-4,6H,1-2H2",O[CH]C=C1CC1
C5H7O(161)e,2,0,"AMChI=1/C5H7O/c6-2-1-5-3-4-5/h1-2,6H,3-4H2/b2-1+",C5H7O(161),"InChI=1S/C5H7O/c6-4-3-5-1-2-5/h3-4,6H,1-2H2",O[CH]C=C1CC1
C5H8O(274),1,0,"AMChI=1/C5H8O/c6-5-3-1-2-4-5/h1-2,5-6H,3-4H2",C5H8O(274),"InChI=1S/C5H8O/c6-5-3-1-2-4-5/h1-2,5-6H,3-4H2",OC1CC=CC1
S(273)rr0,2,0,"AMChI=1/C5H7O3/c6-8-5-2-1-4(7)3-5/h1-2,4-5,7H,3H2/t4-,5-/m0/s1",S(273),"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h1-2,4-6H,3H2",OC1CC(O[O])C=C1
S(273)rs0,2,0,"AMChI=1/C5H7O3/c6-8-5-2-1-4(7)3-5/h1-2,4-5,7H,3H2/t4-,5+/m0/s1",S(273),"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h1-2,4-6H,3H2",OC1CC(O[O])C=C1
S(273)rs1,2,0,"AMChI=1/C5H7O3/c6-8-5-2-1-4(7)3-5/h1-2,4-5,7H,3H2/t4-,5+/m1/s1",S(273),"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h1-2,4-6H,3H2",OC1CC(O[O])C=C1
S(273)rr1,2,0,"AMChI=1/C5H7O3/c6-8-5-2-1-4(7)3-5/h1-2,4-5,7H,3H2/t4-,5-/m1/s1",S(273),"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h1-2,4-6H,3H2",OC1CC(O[O])C=C1
C5H7O(152),2,0,"AMChI=1/C5H7O/c1-2-4-5-3-6/h3H,1,4-5H2",C5H7O(152),"InChI=1S/C5H7O/c1-2-3-4-5-6/h5H,1,3-4H2",O=CCC[C]=C
C5H7O(37)rr0,2,0,"AMChI=1/C5H7O/c1-4-2-3-5(4)6-1/h1,4-5H,2-3H2/t4-,5-/m0/s1",C5H7O(37),"InChI=1S/C5H7O/c1-2-5-4(1)3-6-5/h3-5H,1-2H2",O1C2C(CC2)[CH]1
C5H7O(37)rs1,2,0,"AMChI=1/C5H7O/c1-4-2-3-5(4)6-1/h1,4-5H,2-3H2/t4-,5+/m1/s1",C5H7O(37),"InChI=1S/C5H7O/c1-2-5-4(1)3-6-5/h3-5H,1-2H2",O1C2C(CC2)[CH]1
C5H7O(37)rr1,2,0,"AMChI=1/C5H7O/c1-4-2-3-5(4)6-1/h1,4-5H,2-3H2/t4-,5-/m1/s1",C5H7O(37),"InChI=1S/C5H7O/c1-2-5-4(1)3-6-5/h3-5H,1-2H2",O1C2C(CC2)[CH]1
C5H7O3(51)rr0,2,0,"AMChI=1/C5H7O3/c6-8-5-2-1-4-3(5)7-4/h4-6H,1-2H2/t4-,5-/m0/s1",C5H7O3(51),"InChI=1S/C5H7O3/c6-8-4-2-1-3-5(4)7-3/h3-4,6H,1-2H2",OOC1CCC2O[C]12
C5H7O3(51)rs0,2,0,"AMChI=1/C5H7O3/c6-8-5-2-1-4-3(5)7-4/h4-6H,1-2H2/t4-,5+/m0/s1",C5H7O3(51),"InChI=1S/C5H7O3/c6-8-4-2-1-3-5(4)7-3/h3-4,6H,1-2H2",OOC1CCC2O[C]12
C5H7O3(51)rs1,2,0,"AMChI=1/C5H7O3/c6-8-5-2-1-4-3(5)7-4/h4-6H,1-2H2/t4-,5+/m1/s1",C5H7O3(51),"InChI=1S/C5H7O3/c6-8-4-2-1-3-5(4)7-3/h3-4,6H,1-2H2",OOC1CCC2O[C]12
C5H7O3(51)rr1,2,0,"AMChI=1/C5H7O3/c6-8-5-2-1-4-3(5)7-4/h4-6H,1-2H2/t4-,5-/m1/s1",C5H7O3(51),"InChI=1S/C5H7O3/c6-8-4-2-1-3-5(4)7-3/h3-4,6H,1-2H2",OOC1CCC2O[C]12
C5H7O(305),2,0,"AMChI=1/C5H7O/c6-1-5-3-2-4-5/h5H,2-4H2",C5H7O(305),"InChI=1S/C5H7O/c6-4-5-2-1-3-5/h5H,1-3H2",O=[C]C1CCC1
C5H8O(170),1,0,"AMChI=1/C5H8O/c6-1-2-5-3-4-5/h1,5H,2-4H2",C5H8O(170),"InChI=1S/C5H8O/c6-4-3-5-1-2-5/h4-5H,1-3H2",O=CCC1CC1
S(155)z,2,0,"AMChI=1/C5H7O3/c6-3-5-4-1-2-8-7/h1-3H,4-5H2/b2-1-",S(155),"InChI=1S/C5H7O3/c6-4-2-1-3-5-8-7/h3-5H,1-2H2",O=CCCC=CO[O]
S(155)e,2,0,"AMChI=1/C5H7O3/c6-3-5-4-1-2-8-7/h1-3H,4-5H2/b2-1+",S(155),"InChI=1S/C5H7O3/c6-4-2-1-3-5-8-7/h3-5H,1-2H2",O=CCCC=CO[O]
S(280)r0,1,0,"AMChI=1/C5H8O3/c6-4-1-2-5(3-4)8-7/h5,7H,1-3H2/t5-/m0/s1",S(280),"InChI=1S/C5H8O3/c6-4-1-2-5(3-4)8-7/h5,7H,1-3H2",OOC1CCC(=O)C1
S(280)r1,1,0,"AMChI=1/C5H8O3/c6-4-1-2-5(3-4)8-7/h5,7H,1-3H2/t5-/m1/s1",S(280),"InChI=1S/C5H8O3/c6-4-1-2-5(3-4)8-7/h5,7H,1-3H2",OOC1CCC(=O)C1
S(229)r0,2,0,"AMChI=1/C5H7O3/c6-4-1-2-5(3-4)8-7/h5H,1-3H2/t5-/m0/s1",S(229),"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h5H,1-3H2",O=C1CC(O[O])CC1
S(229)r1,2,0,"AMChI=1/C5H7O3/c6-4-1-2-5(3-4)8-7/h5H,1-3H2/t5-/m1/s1",S(229),"InChI=1S/C5H7O3/c6-4-1-2-5(3-4)8-7/h5H,1-3H2",O=C1CC(O[O])CC1
S(323)rs0,1,0,"AMChI=1/C5H6O2/c6-3-1-4-2-5(3)7-4/h4-5H,1-2H2/t4-,5+/m0/s1",S(323),"InChI=1S/C5H6O2/c6-4-1-3-2-5(4)7-3/h3,5H,1-2H2",O=C1C2OC(C2)C1
S(323)rs1,1,0,"AMChI=1/C5H6O2/c6-3-1-4-2-5(3)7-4/h4-5H,1-2H2/t4-,5+/m1/s1",S(323),"InChI=1S/C5H6O2/c6-4-1-3-2-5(4)7-3/h3,5H,1-2H2",O=C1C2OC(C2)C1
C5H6O(288),1,0,"AMChI=1/C5H6O/c1-3-5(6)4-2/h3-4H,1-2H2",C5H6O(288),"InChI=1S/C5H6O/c1-3-5(6)4-2/h3-4H,1-2H2",O=C(C=C)C=C
C5H8O(169)z,1,0,"AMChI=1/C5H8O/c6-2-1-5-3-4-5/h1-2,5-6H,3-4H2/b2-1-",C5H8O(169),"InChI=1S/C5H8O/c6-4-3-5-1-2-5/h3-6H,1-2H2",OC=CC1CC1
C5H8O(169)e,1,0,"AMChI=1/C5H8O/c6-2-1-5-3-4-5/h1-2,5-6H,3-4H2/b2-1+",C5H8O(169),"InChI=1S/C5H8O/c6-4-3-5-1-2-5/h3-6H,1-2H2",OC=CC1CC1
C5H7O(307),2,0,"AMChI=1/C5H7O/c1-4-5-2-3-6/h4-5H2,1H3",C5H7O(307),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-3H2,1H3",O=C=[C]CCC
S(272)rr0,2,0,"AMChI=1/C5H7O3/c6-8-4-2-1-3-5(4)7/h1-2,4-5,7H,3H2/t4-,5-/m0/s1",S(272),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h1,3-6H,2H2",OC1C(O[O])C=CC1
S(272)rs1,2,0,"AMChI=1/C5H7O3/c6-8-4-2-1-3-5(4)7/h1-2,4-5,7H,3H2/t4-,5+/m1/s1",S(272),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h1,3-6H,2H2",OC1C(O[O])C=CC1
S(272)rs0,2,0,"AMChI=1/C5H7O3/c6-8-4-2-1-3-5(4)7/h1-2,4-5,7H,3H2/t4-,5+/m0/s1",S(272),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h1,3-6H,2H2",OC1C(O[O])C=CC1
S(272)rr1,2,0,"AMChI=1/C5H7O3/c6-8-4-2-1-3-5(4)7/h1-2,4-5,7H,3H2/t4-,5-/m1/s1",S(272),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h1,3-6H,2H2",OC1C(O[O])C=CC1
S(120)rsr,2,0,"AMChI=1/C5H7O3/c6-8-5-3-1-2-4(5)7-3/h3-5H,1-2H2/t3-,4+,5-",S(120),"InChI=1S/C5H7O3/c6-8-5-3-1-2-4(5)7-3/h3-5H,1-2H2",[O]OC1C2OC1CC2
S(120)rss,2,0,"AMChI=1/C5H7O3/c6-8-5-3-1-2-4(5)7-3/h3-5H,1-2H2/t3-,4+,5+",S(120),"InChI=1S/C5H7O3/c6-8-5-3-1-2-4(5)7-3/h3-5H,1-2H2",[O]OC1C2OC1CC2
C5H7O(103),2,0,"AMChI=1/C5H7O/c1-5(6-1)3-2-4-5/h1H,2-4H2",C5H7O(103),"InChI=1S/C5H7O/c1-2-5(3-1)4-6-5/h4H,1-3H2",O1C2(CCC2)[CH]1
C5H7O(695),2,0,"AMChI=1/C5H7O/c6-1-5-3-2-4-5/h1H,2-4H2",C5H7O(695),"InChI=1S/C5H7O/c6-4-5-2-1-3-5/h4H,1-3H2",O=C[C]1CCC1
S(127)r0,2,0,"AMChI=1/C5H7O3/c6-8-5-4-2-1-3-7-5/h1-3,5-6H,4H2/t5-/m0/s1",S(127),"InChI=1S/C5H7O3/c6-8-5-3-1-2-4-7-5/h1-2,4-6H,3H2",OOC1O[CH]C=CC1
S(127)r1,2,0,"AMChI=1/C5H7O3/c6-8-5-4-2-1-3-7-5/h1-3,5-6H,4H2/t5-/m1/s1",S(127),"InChI=1S/C5H7O3/c6-8-5-3-1-2-4-7-5/h1-2,4-6H,3H2",OOC1O[CH]C=CC1
S(123)rs0,2,0,"AMChI=1/C5H7O3/c1-2-3-5-6-4(1)7-8-5/h1,4-5H,2-3H2/t4-,5+/m0/s1",S(123),"InChI=1S/C5H7O3/c1-2-4-6-5(3-1)8-7-4/h2,4-5H,1,3H2",O1C2OOC1[CH]CC2
S(123)rs1,2,0,"AMChI=1/C5H7O3/c1-2-3-5-6-4(1)7-8-5/h1,4-5H,2-3H2/t4-,5+/m1/s1",S(123),"InChI=1S/C5H7O3/c1-2-4-6-5(3-1)8-7-4/h2,4-5H,1,3H2",O1C2OOC1[CH]CC2
C5H7O(291)zr0,2,0,"AMChI=1/C5H7O/c1-3-5(6)4-2/h1,3-6H,2H2/b3-1-/t5-/m0/s1",C5H7O(291),"InChI=1S/C5H7O/c1-3-5(6)4-2/h1,3-6H,2H2",OC(C=C)C=[CH]
C5H7O(291)er0,2,0,"AMChI=1/C5H7O/c1-3-5(6)4-2/h1,3-6H,2H2/b3-1+/t5-/m0/s1",C5H7O(291),"InChI=1S/C5H7O/c1-3-5(6)4-2/h1,3-6H,2H2",OC(C=C)C=[CH]
C5H7O(291)zr1,2,0,"AMChI=1/C5H7O/c1-3-5(6)4-2/h1,3-6H,2H2/b3-1-/t5-/m1/s1",C5H7O(291),"InChI=1S/C5H7O/c1-3-5(6)4-2/h1,3-6H,2H2",OC(C=C)C=[CH]
C5H7O(291)er1,2,0,"AMChI=1/C5H7O/c1-3-5(6)4-2/h1,3-6H,2H2/b3-1+/t5-/m1/s1",C5H7O(291),"InChI=1S/C5H7O/c1-3-5(6)4-2/h1,3-6H,2H2",OC(C=C)C=[CH]
C5H7O(134)r0,2,0,"AMChI=1/C5H7O/c6-2-5-1-3-4-5/h1-2,5H,3-4H2/t5-/m0/s1",C5H7O(134),"InChI=1S/C5H7O/c6-4-5-2-1-3-5/h2,4-5H,1,3H2",O=CC1CC[CH]1
C5H7O(134)r1,2,0,"AMChI=1/C5H7O/c6-2-5-1-3-4-5/h1-2,5H,3-4H2/t5-/m1/s1",C5H7O(134),"InChI=1S/C5H7O/c6-4-5-2-1-3-5/h2,4-5H,1,3H2",O=CC1CC[CH]1
C5H7O(297)r0,2,0,"AMChI=1/C5H7O/c1-5-3-2-4(5)6/h5H,1-3H2/t5-/m0/s1",C5H7O(297),"InChI=1S/C5H7O/c1-4-2-3-5(4)6/h4H,1-3H2",O=C1C(CC1)[CH2]
C5H7O(297)r1,2,0,"AMChI=1/C5H7O/c1-5-3-2-4(5)6/h5H,1-3H2/t5-/m1/s1",C5H7O(297),"InChI=1S/C5H7O/c1-4-2-3-5(4)6/h4H,1-3H2",O=C1C(CC1)[CH2]
S(350),2,0,"AMChI=1/C5H7O3/c1-2-3-4-5(6)8-7/h2H,1,3-4H2",S(350),"InChI=1S/C5H7O3/c1-2-3-4-5(6)8-7/h2H,1,3-4H2",O=C(O[O])CCC=C
S(367)zr0,2,0,"AMChI=1/C5H7O3/c6-2-1-5-3-4-7-8-5/h1-2,5H,3-4H2/b2-1-/t5-/m0/s1",S(367),"InChI=1S/C5H7O3/c6-3-1-5-2-4-7-8-5/h1,3,5H,2,4H2",O=C[CH]C1OOCC1
S(367)er0,2,0,"AMChI=1/C5H7O3/c6-2-1-5-3-4-7-8-5/h1-2,5H,3-4H2/b2-1+/t5-/m0/s1",S(367),"InChI=1S/C5H7O3/c6-3-1-5-2-4-7-8-5/h1,3,5H,2,4H2",O=C[CH]C1OOCC1
S(367)zr1,2,0,"AMChI=1/C5H7O3/c6-2-1-5-3-4-7-8-5/h1-2,5H,3-4H2/b2-1-/t5-/m1/s1",S(367),"InChI=1S/C5H7O3/c6-3-1-5-2-4-7-8-5/h1,3,5H,2,4H2",O=C[CH]C1OOCC1
S(367)er1,2,0,"AMChI=1/C5H7O3/c6-2-1-5-3-4-7-8-5/h1-2,5H,3-4H2/b2-1+/t5-/m1/s1",S(367),"InChI=1S/C5H7O3/c6-3-1-5-2-4-7-8-5/h1,3,5H,2,4H2",O=C[CH]C1OOCC1
C5H7O(179)rr0,2,0,"AMChI=1/C5H7O/c1-4-3-5(4)2-6/h2,4-5H,1,3H2/t4-,5-/m0/s1",C5H7O(179),"InChI=1S/C5H7O/c1-4-2-5(4)3-6/h3-5H,1-2H2",O=CC1C(C1)[CH2]
C5H7O(179)rs0,2,0,"AMChI=1/C5H7O/c1-4-3-5(4)2-6/h2,4-5H,1,3H2/t4-,5+/m0/s1",C5H7O(179),"InChI=1S/C5H7O/c1-4-2-5(4)3-6/h3-5H,1-2H2",O=CC1C(C1)[CH2]
C5H7O(179)rs1,2,0,"AMChI=1/C5H7O/c1-4-3-5(4)2-6/h2,4-5H,1,3H2/t4-,5+/m1/s1",C5H7O(179),"InChI=1S/C5H7O/c1-4-2-5(4)3-6/h3-5H,1-2H2",O=CC1C(C1)[CH2]
C5H7O(179)rr1,2,0,"AMChI=1/C5H7O/c1-4-3-5(4)2-6/h2,4-5H,1,3H2/t4-,5-/m1/s1",C5H7O(179),"InChI=1S/C5H7O/c1-4-2-5(4)3-6/h3-5H,1-2H2",O=CC1C(C1)[CH2]
C5H7O(807)r0,2,0,"AMChI=1/C5H7O/c1-3-5(2)4-6/h3-5H,1-2H2/t5-/m0/s1",C5H7O(807),"InChI=1S/C5H7O/c1-3-5(2)4-6/h3-5H,1-2H2",O=CC(C=C)[CH2]
C5H7O(807)r1,2,0,"AMChI=1/C5H7O/c1-3-5(2)4-6/h3-5H,1-2H2/t5-/m1/s1",C5H7O(807),"InChI=1S/C5H7O/c1-3-5(2)4-6/h3-5H,1-2H2",O=CC(C=C)[CH2]
C5H7O(674),2,0,"AMChI=1/C5H7O/c1-5-4-3-2-6-5/h2H,1,3-4H2",C5H7O(674),"InChI=1S/C5H7O/c1-5-3-2-4-6-5/h4H,1-3H2",C=C1O[CH]CC1
C5H6O(149),1,0,"AMChI=1/C5H6O/c1-2-4-5-3-6/h1,3H,4-5H2",C5H6O(149),"InChI=1S/C5H6O/c1-2-3-4-5-6/h1,5H,3-4H2",O=CCCC#C
S(478)r0,2,0,"AMChI=1/C5H7O3/c1-3-4-5(2-6)8-7/h3,5,7H,1,4H2/t5-/m0/s1",S(478),"InChI=1S/C5H7O3/c1-2-3-5(4-6)8-7/h2,5,7H,1,3H2",OOC(CC=C)[C]=O
S(478)r1,2,0,"AMChI=1/C5H7O3/c1-3-4-5(2-6)8-7/h3,5,7H,1,4H2/t5-/m1/s1",S(478),"InChI=1S/C5H7O3/c1-2-3-5(4-6)8-7/h2,5,7H,1,3H2",OOC(CC=C)[C]=O
S(372),2,0,"AMChI=1/C5H7O3/c6-3-1-2-4-5-8-7/h2-3,7H,4-5H2",S(372),"InChI=1S/C5H7O3/c6-4-2-1-3-5-8-7/h1,4,7H,3,5H2",OOCCC=[C]C=O
C5H7O(164),2,0,"AMChI=1/C5H7O/c6-1-2-5-3-4-5/h1H,2-4H2",C5H7O(164),"InChI=1S/C5H7O/c6-4-3-5-1-2-5/h4H,1-3H2",O=CC[C]1CC1
C5H7O(153)z,2,0,"AMChI=1/C5H7O/c1-2-3-5-4-6/h2-4H,1,5H2/b3-2-",C5H7O(153),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-3,5H,1,4H2",O=CCC=C[CH2]
C5H7O(153)e,2,0,"AMChI=1/C5H7O/c1-2-3-5-4-6/h2-4H,1,5H2/b3-2+",C5H7O(153),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-3,5H,1,4H2",O=CCC=C[CH2]
C5H7O(165),2,0,"AMChI=1/C5H7O/c6-1-2-5-3-4-5/h5H,2-4H2",C5H7O(165),"InChI=1S/C5H7O/c6-4-3-5-1-2-5/h5H,1-3H2",O=[C]CC1CC1
C5H7O3(85)rr0,2,0,"AMChI=1/C5H7O3/c1-2-3-4-5(7-4)8-6/h2,4-5H,1,3H2/t4-,5-/m0/s1",C5H7O3(85),"InChI=1S/C5H7O3/c1-2-3-4-5(7-4)8-6/h2,4-5H,1,3H2",[O]OC1OC1CC=C
C5H7O3(85)rs0,2,0,"AMChI=1/C5H7O3/c1-2-3-4-5(7-4)8-6/h2,4-5H,1,3H2/t4-,5+/m0/s1",C5H7O3(85),"InChI=1S/C5H7O3/c1-2-3-4-5(7-4)8-6/h2,4-5H,1,3H2",[O]OC1OC1CC=C
C5H7O3(85)rs1,2,0,"AMChI=1/C5H7O3/c1-2-3-4-5(7-4)8-6/h2,4-5H,1,3H2/t4-,5+/m1/s1",C5H7O3(85),"InChI=1S/C5H7O3/c1-2-3-4-5(7-4)8-6/h2,4-5H,1,3H2",[O]OC1OC1CC=C
C5H7O3(85)rr1,2,0,"AMChI=1/C5H7O3/c1-2-3-4-5(7-4)8-6/h2,4-5H,1,3H2/t4-,5-/m1/s1",C5H7O3(85),"InChI=1S/C5H7O3/c1-2-3-4-5(7-4)8-6/h2,4-5H,1,3H2",[O]OC1OC1CC=C
S(314)rr0,2,0,"AMChI=1/C5H7O3/c6-8-5-3-1-2-4(5)7/h1-2,4-5,7H,3H2/t4-,5-/m0/s1",S(314),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h1-2,4-6H,3H2",OC1C(O[O])CC=C1
S(314)rs0,2,0,"AMChI=1/C5H7O3/c6-8-5-3-1-2-4(5)7/h1-2,4-5,7H,3H2/t4-,5+/m0/s1",S(314),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h1-2,4-6H,3H2",OC1C(O[O])CC=C1
S(314)rs1,2,0,"AMChI=1/C5H7O3/c6-8-5-3-1-2-4(5)7/h1-2,4-5,7H,3H2/t4-,5+/m1/s1",S(314),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h1-2,4-6H,3H2",OC1C(O[O])CC=C1
S(314)rr1,2,0,"AMChI=1/C5H7O3/c6-8-5-3-1-2-4(5)7/h1-2,4-5,7H,3H2/t4-,5-/m1/s1",S(314),"InChI=1S/C5H7O3/c6-4-2-1-3-5(4)8-7/h1-2,4-6H,3H2",OC1C(O[O])CC=C1
C5H7O(20),2,0,"AMChI=1/C5H7O/c6-5-1-3-4-2-5/h1-2,6H,3-4H2",C5H7O(20),"InChI=1S/C5H7O/c6-5-3-1-2-4-5/h3-4,6H,1-2H2",OC=1[CH]CCC=1
C5H7O(651)z,2,0,"AMChI=1/C5H7O/c1-5(2)3-4-6/h3-4,6H,1-2H2/b4-3-",C5H7O(651),"InChI=1S/C5H7O/c1-5(2)3-4-6/h3-4,6H,1-2H2",OC=CC([CH2])=C
C5H7O(651)e,2,0,"AMChI=1/C5H7O/c1-5(2)3-4-6/h3-4,6H,1-2H2/b4-3+",C5H7O(651),"InChI=1S/C5H7O/c1-5(2)3-4-6/h3-4,6H,1-2H2",OC=CC([CH2])=C
C5H7O(171)r0,2,0,"AMChI=1/C5H7O/c1-5-4-2-3-6-5/h2-3,5H,1,4H2/t5-/m0/s1",C5H7O(171),"InChI=1S/C5H7O/c1-5-3-2-4-6-5/h2,4-5H,1,3H2",[CH2]C1OC=CC1
